bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,lat,long,view,waterfront
4,2.25,1730,8400,1.0,3,7,47.3386,-122.288,0,0
3,2.0,1400,9177,1.0,3,7,47.3415,-122.272,0,0
4,3.5,5000,38012,2.0,3,11,47.554,-122.036,0,0
3,2.0,1880,9659,1.0,3,8,47.7497,-122.284,0,0
6,2.75,2980,5000,1.5,3,7,47.6684,-122.331,0,0
6,2.75,2660,8400,1.0,5,8,47.549,-122.173,0,0
3,1.75,1770,3880,1.0,3,8,47.6846,-122.392,0,0
3,3.75,5400,24740,2.0,3,11,47.6426,-121.955,0,0
5,2.0,2030,9804,1.0,3,7,47.6297,-122.114,0,0
4,1.75,1910,8171,1.0,3,7,47.35,-122.168,0,0
4,1.75,2550,8976,1.0,5,7,47.4286,-122.179,0,0
2,1.75,1340,1050,3.0,3,8,47.7053,-122.343,0,0
3,1.0,920,5200,1.0,4,6,47.3647,-122.082,0,0
4,2.25,2050,9720,2.0,3,8,47.5911,-122.119,0,0
4,3.0,1780,4228,1.0,3,7,47.5488,-122.287,0,0
2,2.0,1100,3000,1.5,3,7,47.6797,-122.362,0,0
3,2.25,1420,8549,2.0,4,7,47.3576,-122.039,0,0
5,2.5,2650,11455,1.0,3,7,47.6141,-122.116,0,0
3,1.5,1960,2400,2.0,3,8,47.6423,-122.37,0,0
2,2.5,2680,11214,1.0,3,9,47.7078,-122.019,0,0
4,2.5,2250,9091,1.0,3,7,47.336,-122.269,0,0
2,1.0,1200,9850,1.0,4,7,47.3089,-122.21,0,0
3,1.5,1200,4800,1.0,4,7,47.6084,-122.136,0,0
5,2.75,3750,8279,2.0,3,9,47.6039,-122.06,0,0
5,2.25,2940,38009,1.0,3,8,47.7653,-122.077,0,0
4,2.25,1530,7845,1.0,4,7,47.5589,-122.082,0,0
3,2.75,1970,2600,2.5,3,8,47.663,-122.335,0,0
2,0.75,760,33801,1.0,4,4,47.4703,-122.076,0,0
3,1.75,2160,22702,1.0,4,7,47.7355,-121.982,0,0
3,1.0,1270,16800,1.0,4,7,47.4599,-122.276,0,0
4,2.25,2370,9636,1.0,3,8,47.6497,-122.194,0,0
3,1.75,1020,5000,1.0,5,6,47.5332,-122.29,0,0
4,3.5,3560,6562,2.0,3,10,47.5929,-121.974,0,0
3,4.25,5150,7800,2.5,3,11,47.6288,-122.282,2,0
3,1.75,1900,7076,1.0,3,7,47.7569,-122.326,0,0
2,1.0,820,10450,1.0,4,7,47.4261,-122.199,0,0
3,2.5,2710,18480,2.0,3,10,47.7256,-122.259,2,0
5,3.0,3850,14990,1.0,4,9,47.6425,-122.218,0,0
3,2.0,1330,7419,1.0,3,7,47.7322,-122.236,0,0
4,2.75,2890,5000,1.5,3,8,47.6768,-122.363,0,0
2,1.0,700,6000,1.0,4,6,47.7515,-122.316,0,0
3,1.75,3440,10428,1.5,5,8,47.449,-122.128,0,0
3,1.5,1460,5040,1.0,3,7,47.7112,-122.357,0,0
2,1.0,1070,5150,1.0,4,6,47.6853,-122.366,0,0
3,2.25,1430,9150,1.0,3,7,47.3239,-122.35,0,0
4,2.5,2020,3600,2.0,3,7,47.3535,-122.017,0,0
2,1.0,640,2500,1.0,4,6,47.6776,-122.361,0,0
3,1.0,980,10960,1.0,4,7,47.5908,-122.173,0,0
3,2.5,2110,5608,1.0,3,8,47.6743,-122.184,0,0
4,2.5,2430,6796,2.0,3,8,47.4499,-122.127,0,0
3,1.75,1710,7320,1.0,3,7,47.7512,-122.281,0,0
3,2.0,2140,4923,1.0,4,8,47.6902,-122.339,0,0
3,1.5,1870,9000,1.0,3,7,47.5224,-122.318,0,0
2,2.5,2320,9311,1.0,3,8,47.7226,-122.03,0,0
3,1.5,1140,4875,1.0,5,6,47.3684,-122.08,0,0
4,2.5,2730,36183,2.0,3,9,47.7036,-122.127,0,0
3,3.0,2031,7702,2.0,3,9,47.3058,-122.348,0,0
4,2.5,2170,9600,1.0,3,7,47.6789,-122.116,0,0
3,4.25,3840,6161,2.0,3,10,47.6336,-122.064,0,0
4,2.5,2380,12573,1.0,4,9,47.5984,-122.176,0,0
3,2.5,2340,2155,2.0,3,10,47.53,-122.073,0,0
3,2.0,2010,251341,2.0,3,8,47.7416,-121.91,0,0
3,2.5,4090,16972,2.0,3,11,47.7258,-122.37,2,0
3,1.75,1090,6775,1.0,4,7,47.6934,-122.321,0,0
3,2.5,2010,3667,2.0,3,9,47.545,-122.015,0,0
2,1.5,1070,937,3.0,3,8,47.6761,-122.3,0,0
3,1.75,1520,7875,1.0,5,8,47.5569,-122.176,0,0
5,2.5,2850,209523,1.0,4,7,47.3939,-122.089,0,0
4,2.25,2060,12155,1.0,4,8,47.6378,-122.117,0,0
3,2.5,2730,5832,2.0,3,9,47.6216,-122.161,0,0
4,3.25,3720,7150,2.0,3,11,47.5359,-122.069,2,0
4,2.5,2680,11998,1.0,3,8,47.337,-122.321,3,0
4,4.5,4650,7660,2.0,3,11,47.6349,-122.198,0,0
2,2.0,1920,6045,1.0,3,8,47.7107,-122.031,0,0
4,2.5,2750,8471,2.0,3,7,47.3671,-122.029,0,0
3,2.5,2390,15669,2.0,3,9,47.7446,-122.193,0,0
4,2.0,1560,5220,1.0,3,7,47.6905,-122.305,0,0
4,2.75,2300,26650,1.0,4,8,47.7771,-122.362,0,0
4,2.75,2170,7140,1.0,3,8,47.691,-122.113,0,0
3,1.75,2210,8955,1.0,3,8,47.6621,-122.189,1,0
3,1.75,2080,75794,1.0,3,7,47.7018,-122.189,0,0
3,1.0,1610,8579,1.0,4,7,47.4563,-122.171,0,0
2,1.0,1250,5650,2.0,4,7,47.5495,-122.377,1,0
3,2.5,1350,941,3.0,3,9,47.6265,-122.364,0,0
2,1.5,2340,13380,1.0,4,7,47.5017,-122.377,0,0
4,2.75,2500,12848,1.0,3,8,47.3364,-122.321,1,0
3,3.25,2660,17852,2.5,3,8,47.3077,-122.011,0,0
3,3.25,3450,15586,2.0,3,11,47.4294,-122.343,0,0
3,3.5,3190,10223,2.0,3,10,47.6968,-122.102,0,0
3,2.25,1830,19965,1.0,3,8,47.7412,-122.088,0,0
5,2.5,2310,8303,1.0,3,7,47.7212,-122.211,0,0
4,2.5,1980,6660,2.0,4,7,47.7158,-122.167,0,0
4,2.0,1880,7500,1.0,5,6,47.495,-122.266,0,0
3,2.0,1150,6249,1.0,3,7,47.7489,-122.284,0,0
3,1.0,1090,3264,1.0,4,6,47.3155,-122.182,0,0
3,2.5,2430,15264,2.0,3,8,47.3805,-122.208,0,0
4,2.5,2660,10800,1.0,3,7,47.5894,-122.172,0,0
3,2.5,1890,11036,1.0,3,8,47.7426,-122.354,0,0
3,1.75,2440,5800,1.0,4,8,47.6474,-122.412,3,0
2,2.25,930,747,2.0,3,8,47.5844,-122.316,0,0
4,3.5,3080,5250,2.0,3,9,47.5992,-121.972,0,0
5,2.25,2910,9525,2.0,4,9,47.5633,-122.218,0,0
4,2.5,2720,16454,1.0,5,9,47.5489,-122.216,1,0
4,1.5,1690,11054,1.0,4,5,47.4667,-122.215,0,0
3,2.5,1780,47480,2.0,3,7,47.4723,-121.707,0,0
3,2.0,2230,4800,1.5,4,7,47.645,-122.386,0,0
2,1.0,1070,6000,1.0,3,7,47.7307,-122.332,0,0
5,2.75,3600,9437,2.0,3,9,47.4822,-122.131,0,0
3,1.5,1010,5000,1.0,3,6,47.4925,-122.278,0,0
4,1.75,2120,4650,1.0,3,7,47.6964,-122.4,1,0
4,2.5,2070,5415,2.0,3,8,47.5706,-122.006,0,0
3,2.5,1690,1200,2.0,3,8,47.5389,-122.367,0,0
3,1.0,1330,9620,1.0,5,6,47.3174,-122.127,0,0
5,2.75,2500,7140,1.0,4,7,47.6225,-122.108,0,0
5,3.25,3350,4000,2.0,4,8,47.6645,-122.291,0,0
3,2.25,2210,8000,2.0,4,8,47.3085,-122.381,0,0
3,1.75,1270,7875,1.0,4,7,47.3696,-122.17,0,0
4,2.25,2600,9900,1.0,3,7,47.4881,-122.237,0,0
4,2.5,2910,15016,2.0,3,10,47.69,-122.097,0,0
3,2.25,1740,9488,1.0,4,8,47.5339,-122.174,0,0
3,2.5,3040,34670,2.0,4,10,47.7565,-122.129,0,0
4,2.25,2110,6375,1.0,4,8,47.6819,-122.272,2,0
3,3.5,1970,5079,2.0,3,8,47.5816,-122.296,0,0
3,3.25,1470,1152,3.0,3,8,47.6516,-122.337,0,0
3,1.75,1530,9600,1.0,3,7,47.3594,-122.076,0,0
2,1.0,1010,4000,1.0,3,7,47.5311,-122.382,0,0
3,2.5,2060,4812,2.0,3,8,47.5793,-122.002,0,0
2,1.0,1390,8336,1.0,4,6,47.4646,-122.361,0,0
3,1.75,1680,4800,1.0,4,7,47.5535,-122.377,0,0
3,1.75,1660,9697,1.0,4,7,47.7564,-122.286,0,0
3,2.25,2090,9163,1.0,3,7,47.7334,-122.167,0,0
2,1.0,1060,6120,1.0,3,7,47.6739,-122.329,0,0
3,1.75,1840,7412,1.0,4,7,47.3933,-122.188,0,0
4,2.5,2341,9594,2.0,3,9,47.6993,-122.115,0,0
3,2.5,1800,2790,2.0,3,8,47.5455,-122.371,0,0
3,2.5,2500,7746,2.0,4,10,47.6393,-122.311,0,0
3,2.25,1358,1204,3.0,3,7,47.7054,-122.346,0,0
4,2.0,1790,2250,1.0,4,7,47.6526,-122.345,2,0
3,1.0,1830,3000,1.5,3,7,47.6619,-122.351,0,0
4,3.5,3890,3600,2.0,3,9,47.6342,-122.282,0,0
3,2.0,1660,7509,1.0,3,7,47.4872,-122.144,0,0
3,1.0,1210,6650,1.0,3,6,47.6214,-122.12,0,0
6,3.5,4310,7760,2.0,3,10,47.5297,-122.155,0,0
3,2.5,1550,3569,2.0,3,7,47.3528,-122.211,0,0
4,3.5,3310,6000,2.0,3,8,47.5511,-122.391,2,0
1,1.0,850,6567,1.0,4,6,47.327,-122.039,0,0
4,1.5,1810,7200,1.0,3,7,47.7207,-122.186,0,0
4,3.25,3090,9571,2.0,3,9,47.7058,-122.131,0,0
3,1.0,1250,6180,1.5,3,7,47.7474,-122.327,0,0
3,1.75,1960,5000,1.0,5,6,47.5576,-122.317,0,0
3,1.5,1590,7936,1.0,3,7,47.5201,-122.366,0,0
4,2.5,3030,10189,1.0,3,9,47.6367,-122.206,0,0
3,2.0,1310,6265,1.0,3,7,47.3893,-122.051,0,0
6,4.0,3120,4240,2.0,4,7,47.5305,-122.353,2,0
4,2.0,1940,25600,1.0,1,8,47.5722,-122.129,0,0
3,2.0,1490,9000,1.0,4,8,47.5455,-122.184,0,0
4,2.5,2660,5500,2.0,3,9,47.5439,-121.996,2,0
2,2.25,1170,1011,2.0,3,7,47.5321,-122.073,0,0
3,1.75,1340,3850,1.0,4,7,47.7134,-122.292,0,0
4,2.5,1810,4871,2.0,3,8,47.4088,-122.192,0,0
3,2.25,1750,9353,1.0,3,7,47.7305,-122.225,0,0
3,1.0,1230,12201,1.0,3,7,47.3285,-122.134,0,0
3,1.5,1980,4000,2.0,3,8,47.6364,-122.351,0,0
3,2.5,2140,2770,2.0,3,8,47.6664,-122.131,0,0
4,5.0,4550,18641,1.0,3,10,47.6053,-122.077,4,1
4,2.0,1720,6413,1.0,4,7,47.5734,-122.395,0,0
4,3.0,2740,2811,2.0,3,8,47.7738,-122.158,0,0
3,2.25,2670,37089,2.0,3,9,47.3347,-122.077,0,0
3,2.25,1690,7245,1.0,3,7,47.3505,-122.305,1,0
4,1.75,1680,19405,1.0,4,7,47.4552,-122.202,0,0
3,1.75,1230,1441,2.0,3,8,47.5626,-122.382,0,0
5,3.5,7350,12231,2.0,3,11,47.5373,-121.865,4,0
3,2.25,2210,10794,1.0,3,7,47.4911,-122.224,0,0
2,1.0,680,4190,1.0,2,5,47.6901,-122.358,0,0
3,1.0,1660,7500,1.0,4,7,47.7105,-122.306,0,0
3,2.0,1940,4500,1.0,3,7,47.6659,-122.359,3,0
4,2.5,2240,4616,2.0,3,7,47.5118,-122.194,0,0
3,2.5,1610,3848,2.0,3,8,47.4497,-122.188,0,0
2,1.0,970,5500,1.0,3,7,47.556,-122.291,0,0
3,2.5,1810,3930,2.0,3,8,47.7169,-122.02,0,0
3,1.0,1270,7400,1.0,4,7,47.4831,-122.191,2,0
3,2.5,1690,4476,2.0,3,7,47.3663,-122.114,0,0
4,2.75,3610,8580,2.0,3,9,47.6706,-122.173,0,0
3,1.5,1370,7853,1.0,4,7,47.5409,-122.18,0,0
4,2.5,2920,14210,2.0,4,10,47.6196,-122.15,0,0
3,1.0,1060,8097,1.0,4,7,47.7144,-122.351,0,0
4,2.0,1570,11200,1.0,3,7,47.7573,-122.217,0,0
3,3.0,2290,1407,2.5,3,8,47.5446,-122.017,0,0
5,3.5,4050,20925,2.0,3,10,47.5348,-122.241,3,0
3,2.5,2080,4931,2.0,3,8,47.5342,-121.868,0,0
2,1.0,860,8189,1.0,3,6,47.735,-122.306,0,0
4,1.0,1410,7000,1.5,3,7,47.3767,-122.287,0,0
3,2.75,2480,209199,1.5,3,8,47.3085,-121.888,0,0
3,1.0,1170,4400,1.0,3,7,47.6584,-122.391,0,0
3,2.5,1800,9000,2.0,3,7,47.3186,-122.331,0,0
3,2.0,1770,7000,1.0,3,7,47.3321,-122.261,0,0
2,1.0,790,8100,1.0,3,6,47.7159,-122.305,0,0
3,2.0,1860,4777,2.0,5,7,47.6892,-122.311,0,0
3,2.5,2640,13775,1.0,3,8,47.5875,-122.177,0,0
4,2.25,2180,11056,1.0,3,8,47.6042,-122.193,0,0
1,1.0,700,2500,1.0,4,7,47.5662,-122.364,0,0
3,3.5,1900,4805,2.0,3,8,47.5686,-122.315,0,0
2,2.25,1800,2819,2.0,4,9,47.6104,-122.113,2,0
4,3.25,3090,67518,2.0,3,10,47.6674,-122.046,0,0
3,2.0,1490,7697,1.0,3,7,47.4852,-122.164,0,0
3,2.0,1690,5100,1.5,5,7,47.6801,-122.38,0,0
2,1.0,770,7434,1.0,3,6,47.7606,-122.32,0,0
4,2.5,3470,4160,2.0,3,9,47.63,-122.363,0,0
4,2.25,2940,48788,1.0,5,7,47.7422,-122.245,0,0
2,1.0,610,4000,1.0,4,6,47.5469,-122.391,0,0
3,2.0,1530,8700,1.0,4,7,47.4529,-122.207,0,0
3,2.25,2240,6450,1.0,3,7,47.7034,-122.315,0,0
2,1.0,700,20130,1.0,3,6,47.4752,-122.271,0,0
4,3.75,1980,4095,2.0,3,9,47.6901,-122.356,0,0
4,3.0,2760,4905,2.0,4,9,47.6591,-122.27,1,0
5,2.75,2410,5003,1.0,3,7,47.5298,-122.274,0,0
3,1.75,1230,8250,1.0,3,7,47.4526,-122.176,0,0
3,1.75,2120,5000,2.0,3,7,47.6666,-122.331,0,0
2,1.0,1280,5400,1.0,3,7,47.6949,-122.371,0,0
4,1.0,1710,117176,1.5,4,6,47.4497,-122.212,0,0
2,2.0,1080,5000,1.0,5,6,47.6826,-122.394,0,0
2,1.0,1240,42247,1.0,4,7,47.5169,-122.201,1,0
2,1.5,940,1768,2.0,3,7,47.5925,-122.295,0,0
2,1.0,710,14700,1.0,5,6,47.4939,-122.318,0,0
6,4.0,5110,7128,2.5,4,11,47.6285,-122.304,0,0
4,2.75,2910,6308,1.0,3,8,47.7352,-122.201,0,0
4,3.5,2370,3302,2.0,3,8,47.684,-122.341,0,0
2,1.5,1040,3500,1.5,4,6,47.588,-122.304,0,0
3,2.5,1230,922,2.0,3,8,47.6518,-122.384,0,0
2,1.0,1440,7808,1.0,4,7,47.7431,-122.336,0,0
3,2.25,1620,7350,1.0,3,7,47.7248,-122.179,0,0
3,2.25,1290,2500,2.0,4,8,47.6229,-122.298,0,0
3,1.75,1330,7848,1.0,3,8,47.4463,-122.127,0,0
3,1.5,1690,9708,1.5,5,7,47.5732,-122.136,0,0
4,2.5,4240,43995,2.0,3,10,47.6008,-122.044,0,0
4,2.25,2140,7701,1.0,4,7,47.7213,-122.171,0,0
2,2.75,1590,20917,1.5,3,5,47.2786,-122.25,0,0
2,1.0,700,8100,1.0,3,6,47.7492,-122.311,0,0
2,2.5,2300,6984,1.0,3,8,47.7087,-122.015,0,0
1,1.0,700,5100,1.0,3,7,47.679,-122.3,0,0
2,1.0,790,7153,1.0,4,6,47.4869,-122.324,0,0
3,1.75,1980,12543,1.0,3,8,47.3104,-122.394,0,0
3,1.75,1440,11325,1.0,4,8,47.3503,-122.279,0,0
2,1.5,1620,1444,2.0,3,9,47.5892,-122.309,0,0
3,1.75,1610,144619,1.0,3,7,47.5659,-121.863,0,0
3,2.25,1420,13468,1.0,3,7,47.6693,-122.176,0,0
5,3.25,2910,5027,2.0,3,8,47.5543,-122.359,0,0
3,1.75,1450,8378,1.0,4,8,47.3093,-122.385,0,0
3,2.5,1270,2509,2.0,3,8,47.5357,-122.365,0,0
3,1.75,1490,10125,1.0,4,7,47.3075,-122.284,0,0
4,2.5,2180,4000,2.0,3,8,47.6186,-122.288,0,0
3,2.5,1670,5090,2.0,3,7,47.4799,-122.18,0,0
5,3.5,3960,25245,2.0,3,9,47.525,-122.172,0,0
4,1.75,1230,7890,1.0,4,7,47.5808,-122.189,1,0
4,2.0,2030,8426,2.0,3,7,47.4806,-122.287,0,0
3,2.75,2380,5572,2.0,3,9,47.6626,-122.271,4,0
3,2.0,1180,7793,1.0,4,7,47.4053,-122.181,0,0
2,1.0,1140,11480,1.0,3,6,47.5328,-122.274,0,0
7,3.5,4640,15235,2.0,3,11,47.5666,-122.231,1,0
3,2.5,1790,2375,3.0,3,8,47.6726,-122.38,0,0
3,2.5,2470,7700,2.0,4,8,47.4096,-122.17,0,0
2,2.5,1230,1391,2.0,3,8,47.6192,-122.301,0,0
3,1.5,1750,7000,2.0,3,8,47.3108,-122.346,0,0
3,3.25,4460,51177,2.0,3,9,47.3648,-122.143,0,0
3,2.0,1410,8384,1.0,3,7,47.3315,-122.263,0,0
1,0.75,850,5600,1.0,3,6,47.7654,-121.48,2,0
4,2.5,2600,9935,2.0,3,8,47.4865,-122.142,0,0
3,1.0,1110,5000,1.5,3,7,47.655,-122.359,0,0
4,2.25,2860,5658,2.0,3,10,47.6395,-122.409,3,0
3,2.5,2260,5100,2.0,3,8,47.7341,-121.968,0,0
3,3.75,3830,219106,2.0,3,9,47.5432,-121.952,0,0
3,1.0,1440,11250,1.0,3,7,47.4627,-122.213,0,0
3,1.0,950,4250,1.5,5,6,47.609,-122.307,0,0
3,1.75,1380,3561,1.0,4,7,47.6822,-122.399,0,0
5,3.5,3990,9938,2.0,3,11,47.5198,-122.156,0,0
5,1.75,1830,47916,1.5,3,6,47.4881,-121.777,0,0
2,2.0,1270,5000,1.0,3,6,47.6729,-122.363,0,0
3,2.5,1980,9061,2.0,4,8,47.6366,-122.029,0,0
5,3.0,2100,9752,1.0,3,8,47.3341,-122.304,0,0
3,1.5,1190,785,2.0,3,8,47.6781,-122.117,0,0
3,2.5,3800,13071,2.0,3,10,47.3076,-122.397,0,0
4,1.5,1170,6240,1.0,4,6,47.5495,-122.232,0,0
6,2.75,3360,84506,1.0,5,7,47.715,-122.121,0,0
5,3.5,4870,7700,2.5,5,10,47.5832,-122.29,3,0
3,2.5,2460,5027,2.0,3,8,47.372,-122.102,0,0
3,2.25,1650,3788,2.0,3,7,47.3908,-122.167,0,0
3,1.5,1330,10640,1.0,3,7,47.7364,-122.193,0,0
3,1.75,1980,13503,1.0,4,9,47.5867,-122.111,2,0
2,1.0,1790,4000,1.0,4,7,47.6405,-122.301,0,0
3,1.5,1380,11130,1.0,3,7,47.3146,-122.323,0,0
4,3.75,2870,4500,2.0,3,10,47.6291,-122.363,3,0
4,2.75,2050,3960,1.0,4,7,47.5808,-122.394,0,0
4,2.75,2690,25000,1.0,3,8,47.5537,-122.026,0,0
4,1.75,2070,9120,1.0,4,7,47.6045,-122.123,0,0
3,2.25,1580,11680,1.0,4,7,47.5872,-122.17,0,0
0,2.5,1490,7111,2.0,3,7,47.5261,-121.826,0,0
4,1.75,1275,20000,1.0,4,6,47.3796,-122.49,0,0
3,1.75,1700,8360,1.0,4,7,47.5766,-122.147,0,0
3,2.5,3110,11727,2.0,3,9,47.5445,-121.871,2,0
5,4.0,4660,9900,2.0,4,9,47.5135,-122.2,2,0
2,1.0,950,8100,1.0,3,6,47.4572,-122.351,0,0
2,1.75,1230,5418,1.0,3,8,47.6839,-122.376,0,0
2,1.0,920,9000,1.0,1,6,47.6831,-122.189,0,0
3,1.0,920,5546,1.0,2,6,47.7114,-122.284,0,0
4,2.5,3730,9847,2.0,3,10,47.587,-121.976,0,0
3,2.25,2080,70567,2.0,3,8,47.7221,-122.124,0,0
3,2.5,1770,8640,1.0,3,7,47.326,-122.273,0,0
4,2.0,2780,11583,1.0,3,8,47.7293,-122.284,3,0
3,2.25,1760,10350,1.0,4,7,47.6605,-122.188,0,0
4,2.5,2070,6180,2.0,3,8,47.4915,-122.183,0,0
4,2.5,2800,246114,2.0,3,9,47.6586,-121.962,0,0
3,2.5,2220,6380,1.5,4,8,47.6974,-122.313,0,0
5,2.75,3890,9130,2.0,3,9,47.5407,-121.86,0,0
3,2.5,2100,213008,1.0,3,8,47.2984,-122.144,0,0
3,3.0,1845,5100,2.0,5,8,47.5204,-122.208,2,0
3,1.5,2170,16600,1.0,3,10,47.6307,-122.088,2,1
2,1.75,1960,30144,1.0,3,7,47.4234,-122.212,0,0
3,3.5,3020,4082,2.0,3,9,47.651,-122.409,0,0
4,2.75,1960,48787,1.5,4,9,47.7484,-122.111,0,0
1,1.5,1120,912,3.0,3,7,47.5924,-122.299,0,0
3,3.25,3190,5283,2.0,3,9,47.5534,-122.002,0,0
3,2.5,1920,7200,2.0,3,10,47.5709,-122.408,2,0
3,3.0,2330,4284,2.0,3,9,47.5547,-122.308,0,0
3,1.5,1330,12500,1.0,3,7,47.5263,-122.051,0,0
4,1.5,2020,8474,1.0,5,7,47.4579,-122.17,0,0
3,1.5,1150,11475,1.0,3,7,47.4629,-121.744,0,0
4,2.5,3500,7048,2.0,3,9,47.6811,-122.025,0,0
4,2.5,2560,7492,2.0,3,8,47.4467,-122.287,0,0
3,1.0,1030,5350,1.0,3,7,47.4905,-122.206,0,0
3,1.5,1120,8366,1.0,3,7,47.3632,-122.11,0,0
3,2.0,1840,14985,1.0,3,7,47.6916,-122.158,0,0
3,1.75,1440,4025,1.0,4,6,47.567,-122.38,0,0
3,1.5,1110,1150,2.0,3,8,47.5929,-122.306,0,0
5,3.0,4080,7500,2.0,4,8,47.6722,-122.349,2,0
3,2.5,1810,1988,2.0,3,7,47.6513,-122.385,0,0
2,1.0,1010,4000,1.0,3,6,47.5536,-122.267,0,0
3,2.5,2230,4850,2.0,3,8,47.7295,-122.334,0,0
3,2.0,2120,7560,1.0,3,9,47.435,-122.16,0,0
3,1.75,2340,10495,1.0,4,8,47.5386,-122.226,0,0
2,1.5,930,7400,1.0,4,7,47.5691,-122.408,2,0
2,1.0,780,8271,1.0,4,6,47.7,-122.3,0,0
3,1.5,720,7450,1.0,1,5,47.584,-122.375,1,0
3,2.0,1640,4714,1.0,3,8,47.3539,-122.021,0,0
6,2.25,3206,5793,2.0,3,7,47.369,-122.287,0,0
3,3.5,2150,4368,2.0,3,8,47.6213,-122.065,0,0
5,3.25,3340,9075,2.0,3,8,47.5446,-121.88,0,0
3,3.25,1410,1350,3.0,3,8,47.698,-122.34,0,0
4,2.75,2930,22000,1.0,4,9,47.3227,-122.384,3,0
3,1.5,1620,7500,1.0,4,8,47.7014,-122.381,2,0
3,2.5,2060,7020,1.0,4,8,47.7575,-122.364,0,0
3,2.25,1381,1180,3.0,3,8,47.711,-122.32,0,0
3,2.25,1800,36704,1.0,4,8,47.4688,-122.013,0,0
4,3.0,3900,9750,1.0,5,10,47.5605,-122.158,4,0
3,2.25,1670,6600,2.0,4,7,47.3604,-122.089,0,0
3,1.75,1490,3800,1.0,3,6,47.5554,-122.27,0,0
3,2.25,1840,10500,2.0,3,7,47.7326,-122.234,0,0
4,2.5,2370,6000,2.0,3,8,47.3732,-122.179,0,0
3,2.5,2437,5136,2.0,3,7,47.3517,-122.21,0,0
3,2.25,1490,9414,2.0,3,7,47.6844,-122.113,0,0
3,2.5,2110,7434,2.0,4,7,47.3935,-122.169,0,0
3,2.5,1670,4308,2.0,3,8,47.5307,-122.047,0,0
4,2.5,2260,9696,1.0,3,9,47.643,-122.066,0,0
3,1.5,1540,7506,1.0,5,7,47.7565,-122.325,0,0
3,1.75,1410,5000,1.0,4,7,47.6727,-122.395,0,0
3,2.75,2170,7900,1.0,4,8,47.362,-122.277,0,0
3,2.25,2400,5000,1.5,4,7,47.6897,-122.393,0,0
4,1.5,1580,8468,2.0,4,7,47.3336,-122.281,0,0
3,2.5,2370,7875,2.0,3,9,47.5427,-121.863,0,0
3,2.75,2730,11936,2.0,3,8,47.6987,-122.231,2,0
4,1.5,1890,43560,1.0,4,8,47.3267,-122.166,0,0
3,1.5,1380,7600,1.0,4,7,47.3489,-122.306,0,0
4,2.5,1600,9921,2.0,3,7,47.3678,-122.124,0,0
2,1.0,1340,8100,1.0,4,7,47.7218,-122.37,0,0
3,2.5,2860,8935,2.0,3,8,47.5336,-121.855,0,0
3,2.25,2100,205603,2.0,3,8,47.3668,-122.505,0,0
4,2.75,4600,322188,1.0,3,10,47.4626,-121.739,4,0
4,1.75,1700,10230,1.0,3,8,47.7453,-122.351,0,0
2,1.5,1020,1275,3.0,3,8,47.7003,-122.346,0,0
5,6.75,9640,13068,1.0,3,12,47.557,-122.21,4,1
4,2.5,2820,8307,2.0,3,9,47.6253,-122.027,0,0
3,2.5,1509,1114,3.0,3,8,47.7049,-122.34,0,0
4,2.25,2500,10890,1.0,5,7,47.7318,-122.239,0,0
3,2.5,2390,15084,2.0,3,8,47.3389,-122.048,0,0
3,1.75,1890,16001,1.5,4,7,47.7663,-122.201,0,0
3,2.5,1660,6263,2.0,3,8,47.3507,-122.141,0,0
1,1.0,700,5621,1.0,4,6,47.734,-122.353,0,0
7,3.5,2830,8625,1.0,4,8,47.7493,-122.355,0,0
3,2.5,2320,4721,2.0,3,8,47.591,-122.017,0,0
4,2.75,3620,35429,2.0,3,10,47.4238,-122.098,0,0
3,2.5,1650,4929,2.0,3,7,47.5634,-122.298,0,0
3,1.75,1120,10450,1.0,3,7,47.4418,-121.772,0,0
4,1.75,1890,9623,1.0,4,7,47.2901,-122.279,0,0
4,2.5,1920,7345,2.0,3,8,47.3526,-122.055,0,0
3,2.0,2220,6641,1.0,4,7,47.6426,-122.388,2,0
4,3.5,3080,5974,2.0,3,9,47.6007,-121.974,0,0
3,2.75,1710,3600,1.0,3,7,47.642,-122.36,0,0
2,2.0,1070,649,2.0,3,9,47.5213,-122.357,0,0
6,2.0,2040,10812,1.0,4,5,47.4919,-122.181,0,0
3,1.75,1300,7958,1.0,3,7,47.3162,-122.194,0,0
3,3.0,1740,3700,1.0,3,7,47.6102,-122.309,0,0
3,1.75,2450,2691,2.0,3,8,47.6386,-122.36,0,0
3,1.0,1190,6250,1.0,3,7,47.5658,-122.292,0,0
4,1.5,1890,6938,1.5,3,8,47.5896,-122.389,0,0
3,2.25,1870,5876,2.0,3,7,47.3779,-122.045,0,0
3,1.75,2930,19876,1.0,3,9,47.7443,-122.17,0,0
3,2.5,1420,2581,3.0,3,7,47.7027,-122.357,0,0
5,2.25,2710,19800,1.0,5,9,47.5958,-122.175,0,0
4,1.75,2450,13300,1.0,4,9,47.5564,-122.13,2,0
3,1.0,1040,8645,1.0,4,7,47.3631,-122.116,0,0
3,1.75,1560,26099,1.0,4,8,47.5023,-122.467,3,0
3,1.0,1010,7500,1.0,4,7,47.6172,-122.061,0,0
4,1.75,1730,7210,1.0,4,7,47.354,-122.315,0,0
